Egy	FR0.25T	FR0.25T corrected	FR0.5T	FR0.5T corrected	FR0.75T	FR0.75T corrected	FR1T	FR1T corrected	FR1.2T	FR1.2T corrected	FR1.4T	FR1.4T corrected
1.7606	-0.014792	0.0025057	-0.0067356	-0.0098011	-0.01252	-0.0047329	-0.0052886	-0.0088084	-0.0049912	-0.0040709	-0.002457	-0.0023377
1.76	-0.016023	0.0012745	-0.0027446	-0.0058101	-0.0076093	1.7757E-4	-0.0014974	-0.0050172	-0.0013047	-3.8434E-4	-0.0010013	-8.8195E-4
1.7593	-0.011153	0.0061445	9.6016E-4	-0.0021053	-0.0086524	-8.6553E-4	0.0030086	-5.1119E-4	0.0018856	0.0028059	-3.9383E-4	-2.7446E-4
1.7586	-0.012074	0.0052232	-0.0011653	-0.0042308	-0.0081486	-3.6175E-4	9.5174E-4	-0.0025681	-3.853E-4	5.3505E-4	-0.0017448	-0.0016254
1.7579	-0.018227	-9.2948E-4	-0.0038019	-0.0068674	-0.012208	-0.0044212	-0.0017375	-0.0052574	-0.0025978	-0.0016775	-0.0018253	-0.0017059
1.7572	-0.013577	0.0037202	-0.0021336	-0.0051992	-0.0078692	-8.2391E-5	0.0012294	-0.0022905	0.0012904	0.0022107	0.0022223	0.0023417
1.7565	-0.013077	0.004221	1.5117E-4	-0.0029143	-0.0092913	-0.0015045	3.4088E-4	-0.003179	0.0018656	0.0027859	-2.8099E-4	-1.6162E-4
1.7559	-0.01309	0.0042078	-0.0041965	-0.007262	-0.010805	-0.0030178	-0.0011934	-0.0047133	-0.0015961	-6.7577E-4	-0.0026346	-0.0025152
1.7552	-0.012924	0.0043737	-0.001332	-0.0043975	-0.0091832	-0.0013964	-0.0012939	-0.0048137	0.001598	0.0025183	6.0034E-5	1.794E-4
1.7545	-0.017525	-2.2794E-4	-0.006908	-0.0099735	-0.013544	-0.0057574	-0.006133	-0.0096528	-0.0032394	-0.0023191	-0.0044546	-0.0043352
1.7538	-0.013511	0.0037866	-0.0028381	-0.0059036	-0.011651	-0.0038643	-0.0010855	-0.0046053	0.0026235	0.0035439	0.00199	0.0021094
1.7531	-0.013788	0.0035094	0.0015443	-0.0015213	-0.0079218	-1.3498E-4	8.4242E-4	-0.0026774	-0.0014825	-5.6211E-4	-1.5903E-4	-3.9655E-5
1.7525	-0.015081	0.002217	-0.0034094	-0.0064749	-0.0097984	-0.0020115	-0.0027069	-0.0062268	-0.0029621	-0.0020418	-0.0040555	-0.0039362
1.7518	-0.01397	0.0033272	-1.6879E-4	-0.0032343	-0.010812	-0.003025	-1.6968E-4	-0.0036895	1.2812E-4	0.0010485	-0.0038064	-0.0036871
1.7511	-0.013613	0.0036845	-0.0012131	-0.0042786	-0.0092963	-0.0015095	-1.3196E-4	-0.0036518	0.0017555	0.0026758	5.4667E-4	6.6604E-4
1.7504	-0.015461	0.0018362	-0.0016004	-0.0046659	-0.0077081	7.8734E-5	0.0017636	-0.0017563	-4.4362E-5	8.7598E-4	-0.0038534	-0.003734
1.7497	-0.013335	0.0039628	-0.003348	-0.0064136	-0.0084855	-6.9866E-4	-0.0038761	-0.0073959	-9.9913E-4	-7.8788E-5	-0.0041429	-0.0040235
1.7491	-0.01181	0.0054878	-0.0016719	-0.0047374	-0.0080828	-2.9597E-4	5.1224E-4	-0.0030076	-0.0013619	-4.4159E-4	-0.0019352	-0.0018158
1.7484	-0.014541	0.0027569	-8.5792E-4	-0.0039234	-0.011772	-0.0039851	-6.1014E-5	-0.0035809	5.5293E-4	0.0014733	-0.0031462	-0.0030269
1.7477	-0.014456	0.0028418	-0.0035152	-0.0065807	-0.0078303	-4.3493E-5	-0.0021077	-0.0056275	8.9363E-4	0.001814	-0.0028873	-0.0027679
1.747	-0.010105	0.0071921	7.2452E-4	-0.002341	-0.0054622	0.0023246	0.0036294	1.0954E-4	0.0017452	0.0026655	-0.0020536	-0.0019342
1.7464	-0.013796	0.0035018	-0.0047548	-0.0078203	-0.007978	-1.9122E-4	-0.0022992	-0.005819	0.0013844	0.0023048	-0.0026854	-0.0025661
1.7457	-0.014941	0.0023568	-6.331E-4	-0.0036986	-0.01118	-0.0033935	-0.0019486	-0.0054685	-0.0012368	-3.1645E-4	-0.0016656	-0.0015462
1.745	-0.014909	0.002389	-0.0024644	-0.0055299	-0.0088088	-0.0010219	5.2048E-4	-0.0029994	4.5023E-4	0.0013706	-3.6642E-4	-2.4705E-4
1.7444	-0.011757	0.0055409	-0.002601	-0.0056665	-0.0058923	0.0018946	0.0030875	-4.323E-4	4.3097E-4	0.0013513	-0.0019339	-0.0018146
1.7437	-0.011513	0.0057844	0.002308	-7.5746E-4	-0.0047609	0.0030259	0.0024605	-0.0010593	0.0014295	0.0023498	0.0015601	0.0016794
1.743	-0.014844	0.0024539	-0.0037441	-0.0068096	-0.0090888	-0.001302	-0.001528	-0.0050478	-0.0015667	-6.4639E-4	-0.0014654	-0.0013461
1.7423	-0.014527	0.0027705	-0.0028721	-0.0059376	-0.011401	-0.0036144	-0.002986	-0.0065058	-0.0011302	-2.0986E-4	-0.0012432	-0.0011238
1.7417	-0.014089	0.0032085	-0.0019225	-0.004988	-0.0074175	3.6936E-4	0.0014445	-0.0020753	0.0023713	0.0032916	-0.0011812	-0.0010618
1.741	-0.010275	0.007023	-0.0014594	-0.0045249	-0.0064395	0.0013473	7.9231E-4	-0.0027275	0.0025081	0.0034284	-0.0026772	-0.0025578
1.7403	-0.017179	1.1903E-4	-0.002739	-0.0058045	-0.0098861	-0.0020993	-5.0479E-4	-0.0040246	-0.0024042	-0.0014839	-0.0044819	-0.0043626
1.7397	-0.013913	0.0033849	-0.0034887	-0.0065542	-0.0090304	-0.0012436	-0.0018701	-0.0053899	-0.001422	-5.0167E-4	-5.2822E-4	-4.0885E-4
1.739	-0.011837	0.0054602	-0.0024213	-0.0054868	-0.0091202	-0.0013334	-1.0949E-5	-0.0035308	3.3953E-4	0.0012599	-0.0010537	-9.3429E-4
1.7383	-0.011907	0.0053901	0.0013861	-0.0016794	-0.0052677	0.0025191	2.6479E-4	-0.0032551	0.0024541	0.0033744	-0.0015948	-0.0014755
1.7377	-0.012933	0.0043644	8.0672E-4	-0.0022588	-0.0066559	0.0011309	0.0025723	-9.4752E-4	0.0015731	0.0024935	0.001281	0.0014004
1.737	-0.016232	0.0010656	-0.0047907	-0.0078562	-0.010618	-0.0028312	-1.7489E-4	-0.0036947	-3.924E-4	5.2794E-4	-0.001675	-0.0015556
1.7363	-0.014938	0.0023597	-0.001886	-0.0049515	-0.0099276	-0.0021408	-0.0014491	-0.004969	-7.1002E-4	2.1033E-4	-1.5254E-4	-3.3171E-5
1.7357	-0.0068011	0.010496	0.0011235	-0.001942	-0.006982	8.0483E-4	0.0027547	-7.6516E-4	0.0035153	0.0044357	0.0018227	0.0019421
1.735	-0.010797	0.0065005	3.4009E-4	-0.0027254	-0.0050431	0.0027437	0.002664	-8.5587E-4	0.0018288	0.0027492	-0.0010534	-9.3405E-4
1.7343	-0.012489	0.0048089	-0.0021435	-0.005209	-0.0060717	0.0017151	5.5287E-4	-0.002967	-0.0016103	-6.8999E-4	0.0010049	0.0011243
1.7337	-0.015076	0.0022214	-0.0014881	-0.0045536	-0.0095039	-0.0017171	-8.542E-4	-0.004374	0.0035678	0.0044881	-0.0013782	-0.0012589
1.733	-0.011159	0.0061381	-0.0025887	-0.0056542	-0.0059642	0.0018226	-1.7205E-4	-0.0036919	-1.0311E-4	8.1724E-4	3.7592E-5	1.5696E-4
1.7323	-0.0094602	0.0078373	0.0038494	7.8386E-4	-0.0049085	0.0028784	0.002335	-0.0011848	0.0011963	0.0021166	0.00313	0.0032494
1.7317	-0.01252	0.0047778	4.8277E-4	-0.0025827	-0.008055	-2.682E-4	-0.0030747	-0.0065946	-0.0016377	-7.1737E-4	2.0236E-4	3.2173E-4
1.731	-0.012524	0.0047735	-0.0017975	-0.004863	-0.0085069	-7.2012E-4	-0.0021601	-0.00568	-0.0032257	-0.0023054	-1.274E-4	-8.0274E-6
1.7304	-0.0108	0.0064977	1.428E-4	-0.0029227	-0.0070616	7.2526E-4	-7.5385E-4	-0.0042737	-0.0013478	-4.2742E-4	-9.4043E-4	-8.2106E-4
1.7297	-0.012292	0.0050058	-0.0027526	-0.0058181	-0.007536	2.5085E-4	-0.0022304	-0.0057502	7.0177E-4	0.0016221	-1.5068E-4	-3.1312E-5
1.729	-0.012759	0.0045383	-8.5184E-4	-0.0039173	-0.0073333	4.5357E-4	6.7744E-4	-0.0028424	-5.4343E-4	3.7691E-4	2.4135E-4	3.6072E-4
1.7284	-0.013948	0.0033499	-0.0026477	-0.0057132	-0.0080529	-2.6607E-4	-0.001643	-0.0051628	5.3527E-5	9.7387E-4	-0.0036527	-0.0035333
1.7277	-0.010343	0.0069543	2.4269E-4	-0.0028228	-0.0062303	0.0015565	-5.7305E-4	-0.0040929	0.0013464	0.0022667	0.0016233	0.0017426
1.7271	-0.011301	0.0059968	-0.0033889	-0.0064544	-0.0083052	-5.1841E-4	-0.0030954	-0.0066153	-0.0021541	-0.0012338	-0.0022158	-0.0020964
1.7264	-0.010086	0.0072112	6.6187E-4	-0.0024036	-0.0064827	0.0013041	-5.526E-4	-0.0040724	0.0034285	0.0043488	0.001809	0.0019284
1.7257	-0.0094352	0.0078623	0.0012538	-0.0018117	-0.0054287	0.0023581	0.0013234	-0.0021964	0.0022912	0.0032116	-5.8641E-4	-4.6704E-4
1.7251	-0.016316	9.8143E-4	-0.0035732	-0.0066387	-0.010385	-0.0025982	-0.0033359	-0.0068558	-0.0011495	-2.2917E-4	-0.0027515	-0.0026321
1.7244	-0.016766	5.3122E-4	-0.0025897	-0.0056552	-0.009174	-0.0013872	-0.0043959	-0.0079158	-0.0028866	-0.0019663	-0.0052486	-0.0051292
1.7238	-0.012531	0.004767	-0.004238	-0.0073035	-0.0074163	3.7052E-4	0.0014624	-0.0020574	-9.5803E-4	-3.7688E-5	-0.0032237	-0.0031043
1.7231	-0.013038	0.0042597	-8.4487E-4	-0.0039104	-0.0098794	-0.0020926	-0.0037976	-0.0073174	0.0012086	0.0021289	-0.0031213	-0.003002
1.7225	-0.014832	0.0024651	-0.0058586	-0.0089241	-0.0091709	-0.0013841	-9.8946E-4	-0.0045093	0.001026	0.0019463	-0.0023796	-0.0022603
1.7218	-0.013721	0.0035762	-0.0019954	-0.0050609	-0.008076	-2.892E-4	-6.2927E-4	-0.0041491	1.7554E-4	0.0010959	0.001387	0.0015064
1.7212	-0.010053	0.007245	0.0015121	-0.0015534	-0.0057814	0.0020055	9.9758E-4	-0.0025223	0.0038407	0.0047611	0.0028052	0.0029246
1.7205	-0.0085959	0.0087017	6.8513E-4	-0.0023804	-0.0047998	0.0029871	0.001889	-0.0016308	0.0025923	0.0035126	0.001273	0.0013924
1.7199	-0.012599	0.0046986	3.488E-5	-0.0030306	-0.0093449	-0.0015581	-0.0012285	-0.0047483	0.0014164	0.0023367	-0.0010196	-9.0026E-4
1.7192	-0.014991	0.0023061	-0.0046002	-0.0076657	-0.011707	-0.00392	-0.0032455	-0.0067653	0.0019525	0.0028729	-8.3349E-4	-7.1412E-4
1.7186	-0.014947	0.0023506	-0.0013424	-0.0044079	-0.0093355	-0.0015487	2.3924E-5	-0.0034959	-0.0011655	-2.4519E-4	-9.8365E-4	-8.6428E-4
